,Cumulative Trial Start,Trial Start,Fixation Time,Prime Picture Time,Target Picture Time,ITI Time,Trial End,Cumulative Trial End,Prime Picture,Target Picture,Condition
0,6.60002565926,8.55308826431e-07,0.200001140412,1.00000114041,1.00000199572,3.49935638011,5.70002722733,12.3000483249,neu_438.jpg,mut_031.jpg,5
1,12.4379058619,7.69777943788e-06,0.200001710617,1.00000228082,1.00000171062,3.49948125519,5.70002323589,18.1379211149,ero_040.jpg,mut_047.jpg,6
2,18.2243629018,6.84247061145e-06,0.20000199572,1.00000171062,1.00000199572,3.49961382806,5.70001183177,23.9243673209,mut_013.jpg,mut_024.jpg,3
3,24.021388993,7.12757355359e-06,0.20000199572,1.00000114041,1.00000142551,3.4995302929,5.70001867424,29.7213993993,mut_042.jpg,neu_439.jpg,5
4,29.7963070616,6.84247061145e-06,0.200001425515,1.00000142551,1.00000142551,3.49965345737,5.70002608692,35.4963254507,mut_053.jpg,ero_058.jpg,6
5,35.5366256071,5.70205975237e-06,0.200001425515,1.00000199572,1.00000114041,3.49962209605,5.70001325729,41.2366331623,ero_038.jpg,neu_437.jpg,4
6,41.2975157555,7.12757355359e-06,0.200001710617,1.00000142551,1.00000171062,3.49963321506,5.70001810404,46.9975264469,neu_436.jpg,ero_035.jpg,4
7,47.0375426407,5.70205884287e-06,0.200001425515,1.00000199572,1.00000855309,3.49964119795,5.70002665713,52.7375633107,ero_001.jpg,ero_011.jpg,2
8,52.7854697285,6.27226472716e-06,0.20000199572,1.00000199572,1.00001596576,3.49963150445,5.70001667852,58.4854801347,neu_005.jpg,neu_018.jpg,1
9,58.5592613553,6.27226472716e-06,0.200001710617,1.00000142551,1.00000171062,3.49963264486,5.70001183177,64.2592663446,neu_008.jpg,neu_435.jpg,1
10,64.3243068791,7.41267649573e-06,0.200001425515,1.00000114041,1.00000171062,3.49961183234,5.70000384889,70.0243030302,ero_010.jpg,ero_021.jpg,2
11,70.0688708926,5.70205884287e-06,0.200001425515,1.00000142551,1.00000199572,3.49955709258,5.7000052744,75.7688698947,mut_003.jpg,mut_015.jpg,3
