,Cumulative Trial Start,Trial Start,Fixation Time,Prime Picture Time,Target Picture Time,ITI Time,Trial End,Cumulative Trial End,Prime Picture,Target Picture,Condition
0,6.60001676404,1.14041176857e-06,0.200001881676,1.00000142551,1.00000171062,3.49953086337,5.7000091518,12.3000216393,neu_438.jpg,mut_031.jpg,5
1,12.3023432312,3.99143755203e-06,0.200001881676,1.00000171061,1.00000142551,3.4997281545,5.70001143262,18.0023503873,ero_040.jpg,mut_047.jpg,6
2,18.0045496702,4.27654231316e-06,0.200001596575,1.00000142551,1.00000142551,3.49973642248,5.70001798999,23.7045633836,mut_013.jpg,mut_024.jpg,3
3,23.7067811982,3.99143755203e-06,0.20000188168,1.00000142552,1.00000142551,3.49972615878,5.70000573057,29.4067829373,mut_042.jpg,neu_439.jpg,5
4,29.4089614076,3.99143755203e-06,0.200001311474,1.00000114041,1.00000142552,3.49973471186,5.70001627937,35.1089734105,mut_053.jpg,ero_058.jpg,6
5,35.111105124,3.99143755203e-06,0.20000131147,1.00000171061,1.00000171061,3.49973043532,5.70000573057,40.811106578,ero_038.jpg,neu_437.jpg,4
6,40.8133320903,4.27654231316e-06,0.200001311474,1.00000142551,1.00000199572,3.49973442676,5.70001884529,46.5133463739,neu_436.jpg,ero_035.jpg,4
7,46.5155604821,3.99143755203e-06,0.200001881676,1.00000114041,1.00000114041,3.49972245244,5.70000658587,52.2155630766,ero_001.jpg,ero_011.jpg,2
8,52.2177535212,3.99143755203e-06,0.200001596579,1.00000142551,1.00000142551,3.49973100553,5.70000744118,57.917756971,neu_005.jpg,neu_018.jpg,1
9,57.9199682281,4.27653867519e-06,0.20000131147,1.00001140411,1.00000142551,3.49970705689,5.7000197006,63.6199833671,neu_008.jpg,neu_435.jpg,1
10,63.6431174621,4.56164343632e-06,0.20000188168,1.00000171061,1.00000171062,3.49973129063,5.70001485386,69.3431271841,ero_010.jpg,ero_021.jpg,2
11,69.3453250414,4.27654231316e-06,0.200001311474,1.00000142551,1.00000142552,3.49972672898,5.700009722,75.0453304869,mut_003.jpg,mut_015.jpg,3
