subject_ID,Exp_Type,Run,Threat_Predictability,Cumulative_Start_Time,Block,Block_Onset,Block_End,Safe_Block_Time,Threat_Block_Time,Num_Stressor_Presentations,Audio_Files,Threat_Cue_Onset_Times,Stressor_Onset_Times,Stressor_End_Times,Individual_Button_Presses,Escape_Times,Escape_Presses_Needed_List,Shock_Level,Cumulative_End_Time,Anxiety_Rating,Perceived_Control_Rating
CPU_006,beh,0,NA,2.00000718405,safe,3.42098064721e-06,16.000037973,16.00003455206752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0003041265,NA,NA
CPU_006,beh,0,P,18.0061006628,threat,2.73680780083e-06,40.000055078,NA,40.00005234120181,2.0,"['static.wav', 'buzzsaw.wav']","[5.000040025624912, 24.000079367076978]","[8.004242719674949, 27.014763651881367]","[8.937226427195128, 27.79778216802515]","[[0.924803763104137], [0.7722587983589619]]","[0.9372284797718748, 0.7977838785154745]","[1, 1]",5,72.3454888176,3,8
CPU_006,beh,0,NA,72.3521946546,safe,2.73680780083e-06,14.0000167629,14.000014026125427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.7614022664,NA,NA
CPU_006,beh,0,U,91.7676514005,threat,2.39466316998e-06,30.0000677357,NA,30.000065341067966,1.0,['buzzer.wav'],NA,[19.000071156711783],[20.597934744495433],[[1.5842979687731713]],[1.5979371391586028],[1],5,130.393338978,6,4
