,Cumulative Trial Start,Trial Start,Fixation Time,Prime Picture Time,Target Picture Time,ITI Time,Trial End,Cumulative Trial End,Prime Picture,Target Picture,Condition
0,6.60001607976,1.1404081306e-06,0.200001368492,1.00000114041,1.00000171061,3.49930748712,5.70000535992,12.300016878,neu_438.jpg,mut_031.jpg,5
1,12.3533477823,2.19528592424e-05,0.200001653593,1.00000199572,1.00000142551,3.4994714208,5.70000735563,18.0533271979,ero_040.jpg,mut_047.jpg,6
2,18.0761396384,7.12754990673e-06,0.200001653589,1.00000114041,1.00000114041,3.49961539734,5.70000650033,23.776138441,mut_013.jpg,mut_024.jpg,3
3,23.7796104138,4.84673364554e-06,0.200002223795,1.00000114041,1.00000114041,3.49956122795,5.70001220237,29.4796174843,mut_042.jpg,neu_439.jpg,5
4,29.4830235985,4.56163252238e-06,0.200001653593,1.00000142551,1.00000114041,3.49966785611,5.70002189584,35.1830409327,mut_053.jpg,ero_058.jpg,6
5,35.2234735351,6.27224653726e-06,0.200001653593,1.00000199572,1.00000114041,3.49962594611,5.70002332135,40.9234905842,ero_038.jpg,neu_437.jpg,4
6,40.9356079915,6.27224653726e-06,0.200002223795,1.00000171061,1.00000171061,3.49963991611,5.70001248747,46.6356139216,neu_436.jpg,ero_035.jpg,4
7,46.6389461944,3.99142663809e-06,0.200001938694,1.00000171061,1.00000171061,3.49966386468,5.70002303625,52.3389649541,ero_001.jpg,ero_011.jpg,2
8,52.3415223195,4.27653139923e-06,0.200002223795,1.00000085531,1.00000142551,3.49965673713,5.70002104053,58.0415387984,neu_005.jpg,neu_018.jpg,1
9,58.0443995124,4.56163252238e-06,0.200001938691,1.00000142551,1.00000142551,3.49963278856,5.70001961502,63.7444145658,neu_008.jpg,neu_435.jpg,1
10,63.7829854518,7.41265102988e-06,0.200001938694,1.00000142551,1.00000114041,3.49949479917,5.70000992155,69.4829873905,ero_010.jpg,ero_021.jpg,2
11,69.4865098263,4.27652776125e-06,0.200002223795,1.00000142551,1.00000171061,3.49965103509,5.7000173342,75.186522884,mut_003.jpg,mut_015.jpg,3
