subject_ID,Exp_Type,Run,Threat_Predictability,Cumulative_Start_Time,Block,Block_Onset,Block_End,Safe_Block_Time,Threat_Block_Time,Num_Stressor_Presentations,Audio_Files,Threat_Cue_Onset_Times,Stressor_Onset_Times,Stressor_End_Times,Individual_Button_Presses,Escape_Times,Escape_Presses_Needed_List,Shock_Level,Cumulative_End_Time,Anxiety_Rating,Perceived_Control_Rating,Yoked_Participant
CPU_017,beh,2,NA,2.00000855245,safe,3.42098064721e-06,19.0000701302,19.000066709239036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0003376513,NA,NA,CPU_003
CPU_017,beh,2,P,21.0066675014,threat,3.42098064721e-06,77.0001758387,NA,77.0001724176982,2.0,"['godzilla.wav', 'buzzer.wav']","[12.014062646456296, 46.00302723038476]","[15.029200166667579, 49.01811069899122]","[15.912224345520372, 49.85115085385041]","[[0.5423486826766748], [0.4961968809366226, 0.7201147718005814]]","[[15.912224345520372, 49.85115085385041], [15.912224345520372, 49.85115085385041]]",NA,5,103.764014924,4,4,CPU_003
CPU_017,beh,2,NA,103.771061128,safe,2.736778697e-06,12.0000533674,12.00005063059507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.771232178,NA,NA,CPU_003
CPU_017,beh,2,P,115.777569554,threat,2.39469227381e-06,112.000133418,NA,112.0001310237567,0.0,[],NA,[],[],[],[],[],5,234.154721953,3,3,CPU_003
CPU_017,beh,2,NA,234.161648765,safe,3.07886512019e-06,14.0000523411,14.000049262191169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.161823577,NA,NA,CPU_003
CPU_017,beh,2,P,248.168177716,threat,2.39469227381e-06,81.000152918,NA,81.0001505233522,2.0,"['demon.wav', 'buzzsaw.wav']","[48.01654525587219, 60.01268877854454]","[51.03182748379186, 63.027924138936214]","[51.798226834624074, 63.7776451575628]","[[0.4488743422261905, 0.7767272562487051], [0.3882257489312906, 0.7483635325625073]]","[[51.798226834624074, 63.7776451575628], [51.798226834624074, 63.7776451575628]]",NA,5,335.638223222,4,5,CPU_003
