subject_ID,Exp_Type,Run,Threat_Predictability,Cumulative_Start_Time,Block,Block_Onset,Block_End,Safe_Block_Time,Threat_Block_Time,Num_Stressor_Presentations,Audio_Files,Threat_Cue_Onset_Times,Stressor_Onset_Times,Stressor_End_Times,Individual_Button_Presses,Escape_Times,Escape_Presses_Needed_List,Shock_Level,Cumulative_End_Time,Anxiety_Rating,Perceived_Control_Rating,Yoked_Participant
CPU_017,beh,3,NA,2.00000786825,safe,3.42098064721e-06,20.0000499464,20.000046525412472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0004088078,NA,NA,CPU_003
CPU_017,beh,3,U,22.0072275168,threat,3.42098064721e-06,87.0001546286,NA,87.00015120758326,1.0,['godzilla.wav'],NA,[80.00014368142001],[81.02751430484932],"[[0.4653081246360671, 0.6973570146365091, 0.849339099630015, 1.0011863977706525]]",[[81.02751430484932]],NA,5,113.148370892,6,3,CPU_003
CPU_017,beh,3,NA,113.155417781,safe,2.736778697e-06,10.0000338677,10.000031130970456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.155581646,NA,NA,CPU_003
CPU_017,beh,3,U,123.161834182,threat,2.73680780083e-06,63.0001320501,NA,63.00012931326637,1.0,['static.wav'],NA,[42.00016181264073],[43.002423426369205],"[[0.41255720719345845, 0.6124183835927397, 0.7724828897044063, 0.9324526345008053]]",[[43.002423426369205]],NA,5,190.489763726,6,2,CPU_003
CPU_017,beh,3,NA,190.496562251,safe,3.07889422402e-06,15.0000649987,15.000061919825384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.49675109,NA,NA,CPU_003
CPU_017,beh,3,U,205.503114465,threat,2.39469227381e-06,120.000179944,NA,120.00017754914006,2.0,"['scream.wav', 'demon.wav']",NA,"[18.00010057698819, 104.00018644370721]","[19.24201285332674, 105.21394058567239]","[[0.4371660688484553, 0.6451428499422036, 0.789176616439363, 1.06906594071188], [0.4341391804628074, 0.6658688924799208, 0.8098421075264923, 0.9699295342434198, 1.1219376187073067]]","[[19.24201285332674, 105.21394058567239], [19.24201285332674, 105.21394058567239]]",NA,5,328.611328458,7,2,CPU_003
