,Cumulative Trial Start,Trial Start,Fixation Time,Prime Picture Time,Target Picture Time,ITI Time,Trial End,Cumulative Trial End,Prime Picture,Target Picture,Condition
0,6.60001436914,1.1404081306e-06,0.200001653591,1.00000114041,1.00000114041,3.43988765839,5.64035459852,12.2403681124,neu_169.jpg,mut_234.jpg,5
1,12.2429226267,4.27653139923e-06,0.200001083387,1.00000114041,1.00000142551,3.06229166168,5.26255817507,17.5054765253,neu_220.jpg,ero_125.jpg,4
2,17.5077522098,3.70632551494e-06,0.20000136849,1.00000114041,1.00000171061,2.5234271205,4.72368793186,22.2314361503,neu_085.jpg,neu_223.jpg,1
3,22.2336967244,4.27653139923e-06,0.200001653591,1.00000171061,1.00000142551,3.10666209363,5.30700615478,27.5406983176,mut_031.jpg,ero_124.jpg,6
4,27.5429580364,3.70632551494e-06,0.200001938692,1.00000171061,1.00000114041,2.75752327288,4.9577937777,32.5007481078,mut_223.jpg,neu_400.jpg,5
5,32.5031520883,3.99143027607e-06,0.200001653591,1.00000085531,1.00000171061,3.99559773925,6.19589960531,38.6990477021,ero_199.jpg,neu_126.jpg,4
6,38.7013336504,3.70632733393e-06,0.200001083387,1.00000114041,1.00000114041,4.21786614801,6.41812496365,45.1194549077,neu_288.jpg,mut_172.jpg,5
7,45.1386371438,4.27653139923e-06,0.200001938694,1.00000171061,1.00000199572,3.16230517551,5.36256484646,50.5011971435,neu_138.jpg,ero_140.jpg,4
8,50.5035540821,3.70632733393e-06,0.200001938694,1.00000171061,1.00000085531,3.01785451585,5.21812559087,55.7216756816,mut_224.jpg,ero_192.jpg,6
9,55.7251171484,3.70632733393e-06,0.20000136849,1.00000142551,1.00000085531,2.66229092041,4.86255714871,60.5876705908,mut_293.jpg,mut_201.jpg,3
10,60.5902818405,3.99143027607e-06,0.200001938694,1.00000171061,1.00000171061,4.66229120551,6.8625705485,67.4528486827,ero_154.jpg,neu_127.jpg,4
11,67.4552267189,1.42551016324e-05,0.20000136849,1.00000085531,1.00000142551,3.62526015562,5.82553436677,73.2807468305,neu_141.jpg,neu_356.jpg,1
12,73.2830903694,3.99142845708e-06,0.200004504612,1.00000114041,1.00000171061,2.69402391892,4.89430297681,78.1773893547,ero_200.jpg,mut_025.jpg,6
13,78.1797913395,3.99143027607e-06,0.200001938694,1.00000142551,1.00000171061,3.38450344916,5.58477908583,83.7645661488,ero_257.jpg,ero_071.jpg,2
14,83.7670049117,3.99142845708e-06,0.20000136849,1.00000114041,1.00000142551,3.32897611871,5.52924263211,89.2962435524,neu_067.jpg,neu_097.jpg,1
15,89.2986982811,3.99142845708e-06,0.200001653591,1.00000171061,1.00000798286,3.99563280681,6.19589589898,95.4945899035,mut_219.jpg,ero_044.jpg,6
16,95.497099942,4.27653139923e-06,0.200001938694,1.00000085531,1.00000085531,2.82104201378,5.02130282513,100.518398491,neu_020.jpg,mut_077.jpg,5
17,100.520888002,4.27652958024e-06,0.200001653591,1.00000142551,1.00000171061,2.49561370497,4.69590872857,105.216792169,ero_222.jpg,mut_290.jpg,6
18,105.219292799,3.70632733393e-06,0.200001653593,1.00000171061,1.00000171061,2.66230232449,4.86257339952,110.081862207,ero_093.jpg,ero_109.jpg,2
19,110.084375381,3.42122439179e-06,0.200001368488,1.00000085531,1.00000256592,3.10675760282,5.30700244846,115.391374409,ero_047.jpg,ero_234.jpg,2
20,115.393816308,4.56163434137e-06,0.20000136849,1.00000142551,1.00000142551,2.92894430132,5.12924103554,120.523052782,mut_242.jpg,mut_258.jpg,3
21,120.525585058,3.70632733393e-06,0.200009066246,1.00000142551,1.00000171061,2.5790017779,4.77925660211,125.304837954,neu_270.jpg,mut_084.jpg,5
22,125.307382775,4.27652958024e-06,0.200001938694,1.00000114041,1.00000171061,3.32898381647,5.52923436415,130.836612577,ero_227.jpg,neu_386.jpg,4
23,130.83906588,3.99142845708e-06,0.200001938694,1.00000171061,1.00000171061,2.60677299833,4.80701755887,135.646079163,ero_130.jpg,neu_348.jpg,4
24,135.648561261,3.99142845708e-06,0.200002223797,1.00000114041,1.00000171061,3.21786415229,5.41812068712,141.066677672,neu_083.jpg,neu_428.jpg,1
25,141.085803172,3.99142845708e-06,0.200001938694,1.00000114041,1.00000114041,3.55110283175,5.75145116943,146.837250065,neu_375.jpg,neu_316.jpg,1
26,146.83972076,3.70632551494e-06,0.200001938694,1.00000114041,1.00000171061,3.27341201009,5.47368365533,152.313400138,mut_269.jpg,ero_266.jpg,6
27,152.315909322,4.56163252238e-06,0.200001653591,1.00000114041,1.00000114041,5.32896499973,7.52922666639,159.845130856,mut_123.jpg,neu_341.jpg,5
28,159.84762778,4.27652958024e-06,0.200001938692,1.00000171061,1.00000142551,2.78928934323,4.9895530056,164.837175939,neu_186.jpg,neu_146.jpg,1
29,164.839651765,4.27653139923e-06,0.200001938694,1.00000171061,1.00000114041,5.77342198867,7.97366854492,172.813316033,ero_139.jpg,ero_193.jpg,2
30,172.816382306,3.70632551494e-06,0.200001083389,1.00000114041,1.00000114041,3.55121915338,5.75146542453,178.567843739,ero_184.jpg,ero_123.jpg,2
31,178.585055635,4.56163252238e-06,0.20000136849,1.00000171061,1.00000142551,2.55120290257,4.75145487576,183.336505379,mut_188.jpg,mut_220.jpg,3
32,183.339207291,3.99142845708e-06,0.20000136849,1.00000142551,1.00000513184,2.88452540202,5.08478450277,188.423987517,mut_006.jpg,neu_377.jpg,5
33,188.426685438,3.99142845708e-06,0.200001083387,1.00000199571,1.00000142551,2.97343761226,5.17368530892,193.600366185,mut_158.jpg,mut_264.jpg,3
34,193.602973728,3.99142845708e-06,0.200001653593,1.00000114041,1.00000114041,4.44008780003,6.64035060709,200.243319774,neu_312.jpg,ero_237.jpg,4
35,200.246037652,4.27653139923e-06,0.200001083387,1.00000114041,1.00000541694,2.46776636229,4.66813921875,204.914172309,mut_296.jpg,neu_284.jpg,5
36,204.916881063,3.99142845708e-06,0.200001653591,1.00000114041,1.00000114041,2.63452739774,4.83479989828,209.751676685,mut_146.jpg,ero_175.jpg,6
37,209.754365768,3.99142845708e-06,0.200001653591,1.00000114041,1.00000114041,4.66229605225,6.86255401258,216.616915504,mut_030.jpg,mut_291.jpg,3
38,216.619513354,3.99142845708e-06,0.20000136849,1.00000142551,1.00000114041,4.10671768853,6.30700016764,222.92650953,neu_117.jpg,neu_310.jpg,1
39,222.929118499,3.99142845708e-06,0.200001653593,1.00000114041,1.00000171061,3.77341086969,5.97366797471,228.902782482,ero_081.jpg,mut_152.jpg,6
40,228.905451037,4.27653139923e-06,0.200001938694,1.00000142551,1.00000114041,3.77342284397,5.97367367676,234.879120152,ero_053.jpg,ero_151.jpg,2
41,234.881689207,3.99142845708e-06,0.20000136849,1.00000171061,1.00000085531,3.49564677681,5.69589561388,240.577580829,mut_282.jpg,mut_052.jpg,3
42,240.580163284,3.70632733393e-06,0.200001083387,1.00000085531,1.00000171061,4.88452768284,7.0847759497,247.664935527,mut_252.jpg,mut_135.jpg,3
43,247.667710425,5.41693952982e-06,0.200001653591,1.00000142551,1.00000456163,2.88453481039,5.08479533664,252.752499205,neu_320.jpg,neu_250.jpg,1
44,252.755218223,3.99142845708e-06,0.200001368488,1.00000142551,1.00000171061,3.88450572998,6.08478336236,258.839998164,ero_153.jpg,ero_231.jpg,2
45,258.84273885,3.99143027607e-06,0.200001653593,1.00000142551,1.00000114041,2.85278128453,5.05303183221,263.895766691,neu_422.jpg,neu_325.jpg,1
46,263.898414148,4.27653139923e-06,0.200001083387,1.00000114041,1.00000142551,3.69935105071,5.89960986636,269.798019738,mut_020.jpg,mut_142.jpg,3
47,269.800696276,3.70632733393e-06,0.200001938694,1.00000142551,1.00000114041,4.88455277182,7.08479818766,276.885491043,ero_156.jpg,ero_098.jpg,2
48,276.888209206,4.27652958024e-06,0.200001938694,1.00000142551,1.00000142551,4.44010177003,6.64035573893,283.528560383,ero_113.jpg,neu_427.jpg,4
49,283.531319315,4.56163252238e-06,0.200001653591,1.00000171061,1.00000228082,2.72579255519,4.92605251123,288.45736698,ero_087.jpg,ero_258.jpg,2
50,288.460136461,3.99142845708e-06,0.200001938692,1.00000171061,1.00000114041,2.44011402942,4.64036970893,293.100502179,neu_376.jpg,ero_077.jpg,4
51,293.104056546,3.70632551494e-06,0.200001368488,1.00000114041,1.00000142551,5.55119577502,7.7514468929,300.855499733,neu_100.jpg,mut_268.jpg,5
52,300.858335643,4.56163252238e-06,0.200001938694,1.00000171061,1.00000171061,4.21786016086,6.41811641059,307.276446921,ero_198.jpg,mut_203.jpg,6
53,307.2793638,4.27653139923e-06,0.200001938694,1.00000142551,1.00000171061,5.10675646241,7.30701356744,314.586372521,mut_261.jpg,mut_295.jpg,3
