subject_ID,Exp_Type,Run,Threat_Predictability,Cumulative_Start_Time,Block,Block_Onset,Block_End,Safe_Block_Time,Threat_Block_Time,Num_Stressor_Presentations,Audio_Files,Threat_Cue_Onset_Times,Stressor_Onset_Times,Stressor_End_Times,Individual_Button_Presses,Escape_Times,Escape_Presses_Needed_List,Shock_Level,Cumulative_End_Time,Anxiety_Rating,Perceived_Control_Rating,Yoked_Participant
CPU_013,beh,0,NA,2.00000821045,safe,2.73683690466e-06,16.0000632891,16.00006055223639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0003246559,NA,NA,CPU_009
CPU_013,beh,0,P,18.0280528002,threat,2.39472137764e-06,40.0001587358,NA,40.0001563411206,2.0,"['static.wav', 'buzzsaw.wav']","[5.001432043762179, 24.011941110366024]","[8.010447145905346, 27.02114915868151]","[8.243679729872383, 27.40433102584211, [...]]","[[], [0.33117820546613075]]","[8.243679729872383, 27.40433102584211, [...]]",NA,4,72.6906477552,7,6,CPU_009
CPU_013,beh,0,NA,72.6967084545,safe,2.73680780083e-06,14.0000745785,14.000071841670433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.0264644153,NA,NA,CPU_009
CPU_013,beh,0,U,96.0322018272,threat,2.73680780083e-06,30.0001542885,NA,30.00015155170695,1.0,['buzzer.wav'],NA,[19.000165577919688],[19.261565224529477],[[]],[19.261565224529477],NA,4,134.904429723,8,3,CPU_009
