,Cumulative Trial Start,Trial Start,Fixation Time,Prime Picture Time,Target Picture Time,ITI Time,Trial End,Cumulative Trial End,Prime Picture,Target Picture,Condition
0,6.60001545254,1.14040904009e-06,0.20000125445,1.00000114041,1.00000142551,3.49957305932,5.7000133713,12.3000242622,neu_438.jpg,mut_031.jpg,5
1,12.3024054366,3.42122757502e-06,0.200001824655,1.00000171061,1.00000114041,3.49972216782,5.70000538843,18.0024074038,ero_040.jpg,mut_047.jpg,6
2,18.0045616367,4.27653458246e-06,0.200001539552,1.00000171061,1.00000114041,3.49976464806,5.7000130862,23.7045701613,mut_013.jpg,mut_024.jpg,3
3,23.70679624,3.42122712027e-06,0.200001539552,1.00000142551,1.00000142551,3.49974725682,5.70002049885,29.4068130325,mut_042.jpg,neu_439.jpg,5
4,29.4090639151,3.99143209506e-06,0.200001824654,1.00000171061,1.00000114041,3.49957676565,5.70000880966,35.1090687333,mut_053.jpg,ero_058.jpg,6
5,35.1111901795,3.99143209506e-06,0.200001539552,1.00000171061,1.00000114041,3.49977776276,5.70001223089,40.8111984189,ero_038.jpg,neu_437.jpg,4
6,40.8134387528,3.99143209506e-06,0.20000125445,1.00000171061,1.00000114041,3.49974668661,5.70000310761,46.513438154,neu_436.jpg,ero_035.jpg,4
7,46.515609208,3.42122712027e-06,0.20000125445,1.00000085531,1.00000171061,3.49976293744,5.70000681394,52.2156120305,ero_001.jpg,ero_011.jpg,2
8,52.2178398198,3.99143209506e-06,0.20000125445,1.00000114041,1.00000114041,3.49978146909,5.70002420518,57.9178603187,neu_005.jpg,neu_018.jpg,1
9,57.9200556064,3.42122757502e-06,0.20000125445,1.00000114041,1.00000085531,3.49979116257,5.70002135416,63.6200735393,neu_008.jpg,neu_435.jpg,1
10,63.6223395323,3.99143209506e-06,0.200007241598,1.00000142551,1.00000114041,3.49975866091,5.70001565212,69.322351193,ero_010.jpg,ero_021.jpg,2
11,69.3245692888,3.99143209506e-06,0.20000125445,1.00000142551,1.00000142551,3.49977576705,5.70001707763,75.0245826601,mut_003.jpg,mut_015.jpg,3
