subject_ID,Exp_Type,Run,Threat_Predictability,Cumulative_Start_Time,Block,Block_Onset,Block_End,Safe_Block_Time,Threat_Block_Time,Num_Stressor_Presentations,Audio_Files,Threat_Cue_Onset_Times,Stressor_Onset_Times,Stressor_End_Times,Individual_Button_Presses,Escape_Times,Escape_Presses_Needed_List,Shock_Level,Cumulative_End_Time,Anxiety_Rating,Perceived_Control_Rating,Yoked_Participant
CPU_012,beh,3,NA,2.00000855258,safe,3.42103885487e-06,20.0000632891,20.000059868048993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0003342348,NA,NA,CPU_008
CPU_012,beh,3,P,22.0224344402,threat,3.42102430295e-06,87.0001234992,NA,87.00012007821351,1.0,['godzilla.wav'],[77.00351271512045],[80.0077092944266],[80.95738831615017],"[[0.22384291425987612, 0.47969638464564923, 0.6796464375802316, 0.903674052155111]]",[[80.95738831615017]],NA,9,115.192892123,1,8,CPU_008
CPU_012,beh,3,NA,115.200322945,safe,2.73683690466e-06,10.000043105,10.000040368162445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.200492286,NA,NA,CPU_008
CPU_012,beh,3,P,125.206673406,threat,2.39472137764e-06,63.0001395781,NA,63.00013718334958,1.0,['static.wav'],[39.00295269225899],[42.01982487739588],[43.102799601096194],"[[0.3268433238117723, 0.5828014777653152, 0.8307852073339745]]",[[43.102799601096194]],NA,9,199.716428306,3,8,CPU_008
CPU_012,beh,3,NA,199.723050397,safe,3.07892332785e-06,15.0000615786,15.000058499645093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.723232054,NA,NA,CPU_008
CPU_012,beh,3,P,214.729435752,threat,2.39472137764e-06,120.000225446,NA,120.0002230512473,2.0,"['scream.wav', 'demon.wav']","[15.00945265206974, 101.01494922333222]","[18.0265184675809, 104.03289253341791]","[19.426083312369883, 105.36577018536627]","[[0.3800308514764765, 0.7639482404047158, 1.2918975544016575], [0.7966068314563017, 1.0525016963219969]]","[[19.426083312369883, 105.36577018536627], [19.426083312369883, 105.36577018536627]]",NA,9,342.621612708,3,7,CPU_008
