Prime,Target,Type,Condition,ITI,TotalTrialTime
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_286.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_401.jpg,neut_neut,1,5.329217889,7.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_040.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_081.jpg,neut_neut,1,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_069.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_198.jpg,pos_neg,6,3.384773444,5.584773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_274.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_285.jpg,neg_neut,5,2.468106778,4.668106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_180.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_402.jpg,pos_neut,4,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_029.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_164.jpg,neg_neg,3,2.821281381,5.021281381
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_007.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_233.jpg,neut_pos,4,3.062551222,5.262551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_158.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_242.jpg,neg_neut,5,3.884773444,6.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_192.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_193.jpg,neg_neg,3,3.018106778,5.218106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_222.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_123.jpg,neg_neut,5,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_211.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_106.jpg,pos_pos,2,2.973662333,5.173662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_276.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_070.jpg,neg_neg,3,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_098.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_162.jpg,neg_pos,6,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_107.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_148.jpg,neut_neg,5,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_424.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_145.jpg,neut_pos,4,2.551440111,4.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_023.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_098.jpg,neg_pos,6,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_138.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_070.jpg,pos_pos,2,2.495884556,4.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_223.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_240.jpg,neg_neg,3,2.440329,4.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_121.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_269.jpg,pos_neg,6,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_285.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_096.jpg,neg_neg,3,2.694297254,4.894297254
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_076.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_264.jpg,pos_pos,2,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_230.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_202.jpg,neut_pos,4,2.606995667,4.806995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_343.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_169.jpg,neut_neg,5,2.523662333,4.723662333
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_123.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_198.jpg,pos_pos,2,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_408.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_163.jpg,neut_neg,5,2.789535349,4.989535349
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_220.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_110.jpg,neut_pos,4,3.625514185,5.825514185
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_315.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_329.jpg,neut_neut,1,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_035.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_073.jpg,neg_neut,5,2.929217889,5.129217889
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_197.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_086.jpg,pos_neg,6,2.853027413,5.053027413
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_412.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_419.jpg,neut_neut,1,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_126.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_008.jpg,neg_pos,6,4.106995667,6.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_155.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_162.jpg,neg_neg,3,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_080.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_420.jpg,neut_neut,1,5.106995667,7.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_216.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_064.jpg,pos_neut,4,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_317.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_092.jpg,neut_pos,4,4.106995667,6.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_256.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_200.jpg,neg_neg,3,3.440329,5.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_021.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_051.jpg,neut_neut,1,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_072.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_209.jpg,neg_pos,6,3.884773444,6.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_266.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_294.jpg,pos_neg,6,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_231.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_245.jpg,pos_neut,4,2.606995667,4.806995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_262.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_242.jpg,pos_pos,2,2.726043286,4.926043286
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_196.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_164.jpg,neg_pos,6,3.162551222,5.362551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_245.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_292.jpg,pos_neg,6,3.062551222,5.262551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_073.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_181.jpg,pos_pos,2,2.973662333,5.173662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_385.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_125.jpg,neut_neut,1,5.551440111,7.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_004.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_399.jpg,neg_neut,5,3.495884556,5.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_297.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_048.jpg,neut_neg,5,2.694297254,4.894297254
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_078.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_212.jpg,pos_pos,2,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_253.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_270.jpg,neg_neut,5,2.821281381,5.021281381
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_266.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_246.jpg,neg_pos,6,3.699588259,5.899588259
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_063.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_219.jpg,pos_pos,2,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_320.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_224.jpg,neut_pos,4,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_101.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_191.jpg,neut_pos,4,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_259.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_279.jpg,neg_neg,3,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_031.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_155.jpg,neg_pos,6,2.853027413,5.053027413
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_247.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_176.jpg,neut_neg,5,2.523662333,4.723662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_091.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_360.jpg,neg_neut,5,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_059.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_204.jpg,neg_neg,3,2.929217889,5.129217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_231.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_022.jpg,neg_neg,3,3.018106778,5.218106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_039.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_218.jpg,pos_neg,6,5.329217889,7.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_141.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_200.jpg,pos_pos,2,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_061.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_225.jpg,neut_neg,5,2.468106778,4.668106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_158.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_374.jpg,pos_neut,4,2.579217889,4.779217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_084.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_421.jpg,neut_neut,1,3.384773444,5.584773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_313.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_386.jpg,neut_neut,1,5.773662333,7.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_155.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_228.jpg,neut_neg,5,2.789535349,4.989535349
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_407.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_117.jpg,neut_neut,1,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_074.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_263.jpg,pos_pos,2,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_322.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_310.jpg,neut_neut,1,3.273662333,5.473662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_219.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_099.jpg,neg_neg,3,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_248.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_234.jpg,neg_neg,3,3.218106778,5.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_403.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_020.jpg,neut_neut,1,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_097.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_237.jpg,neg_pos,6,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_060.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_116.jpg,neg_neg,3,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_143.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_085.jpg,neg_neut,5,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_189.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_282.jpg,pos_neg,6,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_089.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_337.jpg,pos_neut,4,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_069.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_268.jpg,neut_pos,4,2.440329,4.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_354.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_171.jpg,neut_neg,5,2.495884556,4.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_361.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_397.jpg,neut_neut,1,2.551440111,4.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_289.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_205.jpg,neg_neg,3,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_249.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_165.jpg,pos_pos,2,2.757789317,4.957789317
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_199.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_103.jpg,pos_pos,2,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_263.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_203.jpg,neg_neg,3,2.634773444,4.834773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_147.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_254.jpg,pos_pos,2,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_204.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_190.jpg,pos_neut,4,3.625514185,5.825514185
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_117.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_210.jpg,neg_neg,3,3.018106778,5.218106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_417.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_358.jpg,neut_neut,1,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_220.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_097.jpg,neg_neut,5,2.523662333,4.723662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_121.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_027.jpg,neg_neg,3,5.106995667,7.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_362.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_414.jpg,neut_neut,1,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_430.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_166.jpg,neut_neut,1,2.929217889,5.129217889
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_034.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_267.jpg,pos_pos,2,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_181.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_229.jpg,neg_neg,3,2.694297254,4.894297254
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_208.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_138.jpg,pos_neut,4,2.789535349,4.989535349
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_202.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_347.jpg,neg_neut,5,2.468106778,4.668106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_081.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_129.jpg,neg_neg,3,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_112.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_321.jpg,neut_neut,1,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_203.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_258.jpg,pos_neg,6,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_218.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_194.jpg,pos_pos,2,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_241.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_269.jpg,neg_pos,6,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_398.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_395.jpg,neut_neut,1,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_046.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_038.jpg,neut_neg,5,2.726043286,4.926043286
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_193.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_046.jpg,pos_pos,2,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_071.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_167.jpg,pos_neg,6,3.440329,5.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_257.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_146.jpg,pos_neut,4,2.579217889,4.779217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_032.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_050.jpg,neg_neg,3,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_243.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_012.jpg,neg_neg,3,3.273662333,5.473662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_334.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_275.jpg,neut_neg,5,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_316.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_432.jpg,neut_neut,1,3.062551222,5.262551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_293.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_122.jpg,neg_neg,3,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_041.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_255.jpg,pos_pos,2,3.495884556,5.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_433.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_223.jpg,neut_pos,4,3.162551222,5.362551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_346.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_348.jpg,neut_neut,1,2.440329,4.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_431.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_214.jpg,neut_pos,4,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_134.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_319.jpg,pos_neut,4,4.106995667,6.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_135.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_079.jpg,pos_pos,2,3.884773444,6.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_145.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_378.jpg,neg_neut,5,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_064.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_228.jpg,pos_pos,2,3.218106778,5.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_137.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_238.jpg,pos_pos,2,2.606995667,4.806995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_056.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_240.jpg,neg_pos,6,2.853027413,5.053027413
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_059.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_139.jpg,pos_pos,2,2.634773444,4.834773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_342.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_305.jpg,neut_neut,1,5.773662333,7.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_261.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_135.jpg,neg_neg,3,2.551440111,4.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_394.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_047.jpg,neut_pos,4,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_352.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_250.jpg,neut_pos,4,2.757789317,4.957789317
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_350.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_005.jpg,neut_neg,5,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_020.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_048.jpg,neg_pos,6,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_427.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_226.jpg,neut_neg,5,3.384773444,5.584773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_206.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_206.jpg,pos_neut,4,5.329217889,7.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_244.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_167.jpg,pos_pos,2,4.440329,6.640329
