,Cumulative Trial Start,Trial Start,Fixation Time,Prime Picture Time,Target Picture Time,ITI Time,Trial End,Cumulative Trial End,Prime Picture,Target Picture,Condition
0,6.60002679954,1.14040449262e-06,0.200001995661,0.400001425529,0.400001995731,4.43982386414,5.44034731091,12.04037297,mut_062.jpg,mut_200.jpg,3
1,12.0431150784,4.27651684731e-06,0.20000199572,0.400001425471,0.400001140428,3.16226422088,4.16256101179,16.2056712435,mut_255.jpg,mut_187.jpg,3
2,16.2079417936,4.27651684731e-06,0.200001140416,0.400000855327,0.400001995673,2.97340884723,3.97368340025,20.1816212024,neu_304.jpg,ero_135.jpg,4
3,20.183960462,4.56161797047e-06,0.200001710618,0.400001140428,0.400001425471,2.49560116546,3.49589653086,23.679851576,neu_305.jpg,neu_370.jpg,1
4,23.6821286835,3.706314601e-06,0.200001140416,0.400001425529,0.400001425471,4.10673638352,5.10701093648,28.7891353435,neu_251.jpg,mut_244.jpg,5
5,28.7913702559,4.56161797047e-06,0.200001425517,0.400001710572,0.400001140428,4.88450529147,5.88478412095,34.676149245,ero_147.jpg,ero_234.jpg,2
6,34.6783479495,4.56161797047e-06,0.200000855315,0.400001140428,0.400001140428,3.44006477512,4.44034246419,39.118685567,ero_110.jpg,neu_420.jpg,4
7,39.1209287473,4.56161797047e-06,0.200001995661,0.400001425471,0.40000171063,4.21784822323,5.21813104412,44.3390549448,neu_169.jpg,neu_130.jpg,1
8,44.3412573556,3.99141572416e-06,0.200001710618,0.40000171063,0.400001425529,4.66229586717,5.66257099033,50.0038240694,ero_264.jpg,neu_129.jpg,4
9,50.0060966152,4.56161797047e-06,0.200001425517,0.400001425471,0.400000855327,4.44006449002,5.44033733237,55.4464288158,ero_103.jpg,ero_074.jpg,2
10,55.4487609479,3.99141572416e-06,0.200001140416,0.400001425471,0.400001140428,3.62525003421,4.62551917025,60.0742755565,neu_131.jpg,neu_310.jpg,1
11,60.0766051227,4.56161797047e-06,0.200001140416,0.400001710572,0.400001140428,3.06228104187,4.06255616504,64.1391561559,ero_065.jpg,ero_077.jpg,2
12,64.1415735334,4.56161797047e-06,0.200001140416,0.40000171063,0.400001140428,2.92894010583,3.92922406713,68.0707918985,ero_087.jpg,mut_145.jpg,6
13,68.0730846866,4.84671909362e-06,0.200001710618,0.400001425529,0.40000171063,3.38450529147,4.38478298055,72.4578619651,mut_049.jpg,neu_323.jpg,5
14,72.4602784874,4.84677730128e-06,0.200001140416,0.40000171063,0.400001140428,2.44007446856,3.44033533667,75.9006086921,mut_294.jpg,ero_097.jpg,6
