,Cumulative Trial Start,Trial Start,Fixation Time,Prime Picture Time,Target Picture Time,ITI Time,Trial End,Cumulative Trial End,Prime Picture,Target Picture,Condition
0,6.600016821,1.42550561577e-06,0.200001425517,1.0000011404,1.0000011404,3.46202587581,5.66257099033,12.2625866709,mut_078.jpg,ero_096.jpg,6
1,12.2651939262,4.27651684731e-06,0.200001710618,1.0000011404,1.0000011404,1.62099232507,3.82129310735,16.0864821869,ero_048.jpg,mut_177.jpg,6
2,16.0887678474,3.99141572416e-06,0.200001710618,1.00000199571,1.0000011404,1.96228503331,4.16257355624,20.2513371271,ero_114.jpg,ero_155.jpg,2
3,20.2536735357,4.84671909362e-06,0.200001710618,1.00000142551,1.0000011404,3.24008615775,5.44034959172,25.6940177105,neu_078.jpg,ero_031.jpg,4
4,25.6963555447,4.56161797047e-06,0.200001995661,1.00000142551,1.00000171061,3.24001773336,5.4403441748,31.1366948728,neu_163.jpg,neu_426.jpg,1
5,31.1390731913,3.99141572416e-06,0.200001425517,1.00000171061,1.0000011404,1.43449616822,3.63477813383,34.7738476188,mut_021.jpg,neu_284.jpg,5
6,34.7761486749,4.56161797047e-06,0.200001140416,1.00000199571,1.00000199571,1.32338461367,3.52366572397,38.299809267,mut_110.jpg,ero_073.jpg,6
7,38.3020960679,3.99141572416e-06,0.200001425517,1.00000142551,1.0000011404,1.35118345724,3.5514645676,41.853556359,mut_281.jpg,mut_122.jpg,3
8,41.8559700301,4.56161797047e-06,0.20000171056,1.00000171061,1.0000011404,4.35116207466,6.55146456754,48.4074294658,ero_163.jpg,neu_166.jpg,4
9,48.4097450621,4.27651684731e-06,0.200001425517,1.00000171061,1.00000171061,2.35106114863,4.55144432531,52.9611848257,ero_263.jpg,neu_019.jpg,4
10,52.9633567307,4.27651684731e-06,0.200001425517,1.00000171061,1.00000114046,1.58926934126,3.78955102176,56.7529029058,mut_194.jpg,neu_089.jpg,5
11,56.7552931986,5.13182021677e-06,0.200001425517,1.0000011404,1.00000171066,2.12896605005,4.32924516464,61.0845329463,neu_359.jpg,ero_205.jpg,4
12,61.0869004311,4.84671909362e-06,0.200000855315,1.00000142551,1.00000171061,1.68450301065,3.88477984443,64.9716751437,mut_020.jpg,mut_242.jpg,3
13,64.9739037839,3.99141572416e-06,0.200000855315,1.0000011404,1.00000199571,1.52579514874,3.72606485494,68.6999643623,ero_266.jpg,ero_175.jpg,2
14,68.7023529445,4.56161797047e-06,0.200001140416,1.00000171061,1.00000171061,2.29563480749,4.49590736476,73.1982554626,ero_129.jpg,neu_428.jpg,4
15,73.2006203814,5.13187842444e-06,0.200002280821,1.0000008553,1.00000142551,2.79561513552,4.99589852663,78.196513491,mut_221.jpg,mut_204.jpg,3
16,78.1988715674,5.98712358624e-06,0.200001425517,1.00000142551,1.00000142551,4.12893639947,6.32924031792,84.5281056131,mut_180.jpg,ero_124.jpg,6
17,84.5305922704,4.27651684731e-06,0.200001425517,1.0000008553,1.00000171061,1.86227334413,4.06257327116,88.5931606948,mut_261.jpg,mut_091.jpg,3
18,88.5954560487,4.56161797047e-06,0.200001425459,1.0000011404,1.00000171061,2.07341340894,4.27368026413,92.8691306108,neu_357.jpg,neu_320.jpg,1
19,92.8714832703,4.56161797047e-06,0.200000855315,1.0000011404,1.00000171061,2.57338404347,4.77368482575,97.6451632493,ero_069.jpg,mut_164.jpg,6
20,97.6476208261,4.56161797047e-06,0.200001710618,1.00000142551,1.00000142556,2.12895179499,4.32923974772,101.976855442,neu_328.jpg,mut_166.jpg,5
21,101.979431336,5.41692133993e-06,0.200001710618,1.0000011404,1.0000011404,2.7956359479,4.99590822007,106.975333284,ero_185.jpg,ero_183.jpg,2
22,106.977673684,3.99147393182e-06,0.200001710618,1.0000011404,1.0000011404,2.68451042334,4.88478839752,111.86245809,mut_258.jpg,mut_038.jpg,3
23,111.864908254,3.706314601e-06,0.200001710618,1.0000011404,1.0000011404,3.68450301065,5.88478583156,117.74969038,neu_094.jpg,neu_343.jpg,1
24,117.752300486,4.84677730128e-06,0.200000855315,1.00000171061,1.00000142551,1.46229187574,3.66257840302,121.414873472,neu_161.jpg,mut_280.jpg,5
25,121.417429979,3.706314601e-06,0.200001425459,1.00000142551,1.0000011404,2.90674094518,5.10702091508,126.524446903,neu_302.jpg,ero_238.jpg,4
26,126.527036197,4.56167617813e-06,0.200001425517,1.00000142551,1.00000142556,3.01782769588,5.21811621892,131.745147854,neu_338.jpg,neu_270.jpg,1
27,131.747735152,5.13182021677e-06,0.200001425517,1.00000142551,1.00000171061,4.57338489871,6.77366857493,138.521398025,neu_432.jpg,ero_226.jpg,4
28,138.52396337,4.56161797047e-06,0.200001140416,1.0000011404,1.00000171061,3.46227362927,5.6625630075,144.186521531,neu_201.jpg,neu_100.jpg,1
29,144.189095714,5.13182021677e-06,0.200001710618,1.00000142551,1.00000142551,1.24005707738,3.44035358314,147.62944331,mut_267.jpg,mut_034.jpg,3
30,147.631952206,4.27651684731e-06,0.20000171056,1.00000199571,1.00000142551,1.77339430706,3.97367912374,151.605626768,neu_350.jpg,neu_109.jpg,1
31,151.608084345,5.13187842444e-06,0.200001425517,1.0000011404,1.00000142551,2.01783967018,4.21811279765,155.826191725,ero_211.jpg,mut_131.jpg,6
32,155.828746522,4.84671909362e-06,0.200001425517,1.0000011404,1.0000011404,3.9067107244,6.10700694507,161.935748335,ero_208.jpg,ero_178.jpg,2
33,161.938335348,4.27657505497e-06,0.200001425517,1.00000142551,1.0000011404,1.26782826614,3.46812306135,165.406454133,ero_071.jpg,neu_248.jpg,4
34,165.409180276,4.27651684731e-06,0.200001425517,1.00000142551,1.00000171061,2.57338404347,4.77366714948,170.182842863,neu_106.jpg,neu_410.jpg,1
35,170.185408209,4.27657505497e-06,0.200001140416,1.00000171061,1.00000171061,3.01783311286,5.21812163584,175.403525283,mut_290.jpg,neu_297.jpg,5
36,175.406072952,4.84671909362e-06,0.200001425517,1.0000011404,1.00000171066,1.49401970621,3.69430281222,179.100370632,mut_295.jpg,ero_255.jpg,6
37,179.102933697,4.56161797047e-06,0.200001425517,1.00000171061,1.00000171061,1.90671414562,4.10700837057,183.209936936,neu_389.jpg,mut_148.jpg,5
38,183.212495724,3.99141572416e-06,0.200001425517,1.0000011404,1.0000011404,1.72892471036,3.92923062446,187.141721786,neu_080.jpg,neu_102.jpg,1
39,187.14432391,4.27651684731e-06,0.200001425517,1.00000199571,1.00000199571,1.65274096798,3.85304802255,190.997367371,ero_181.jpg,ero_196.jpg,2
40,191.000388309,3.99141572416e-06,0.200001425517,1.00000171061,1.00001083384,3.68447621114,5.8847832657,196.885167298,mut_071.jpg,mut_043.jpg,3
41,196.887995222,4.27651684731e-06,0.200001425517,1.0000011404,1.0000011404,1.37893411872,3.57922606287,200.467216438,mut_235.jpg,mut_135.jpg,3
42,200.469745005,4.56161797047e-06,0.200001140416,1.0000011404,1.00000171061,1.6844810578,3.8847826955,204.354522854,ero_046.jpg,ero_212.jpg,2
43,204.357451419,3.99147393182e-06,0.200001425517,1.00000142551,1.00000171066,1.90671186475,4.1070020984,208.464449241,ero_162.jpg,ero_203.jpg,2
44,208.467196196,4.56161797047e-06,0.200001710618,1.0000011404,1.00000114046,2.4252514597,4.6255311445,213.092722208,mut_207.jpg,neu_097.jpg,5
45,213.095265316,4.56161797047e-06,0.200001140416,1.00000142551,1.0000011404,1.40672640497,3.60700608976,216.702266274,ero_242.jpg,mut_274.jpg,6
46,216.705088781,3.99141572416e-06,0.200001425517,1.00000171061,1.00000199571,1.55751157511,3.75780380442,220.462888594,neu_104.jpg,mut_010.jpg,5
47,220.465641821,4.84671909362e-06,0.200001710618,1.0000011404,1.00000142551,1.81780745374,4.01811023173,224.483746921,ero_076.jpg,ero_045.jpg,2
48,224.48644883,4.27651684731e-06,0.200001710618,1.00000313611,1.00000171066,1.2955994549,3.49589539052,227.982339374,ero_251.jpg,neu_012.jpg,4
49,227.984956608,3.706314601e-06,0.200001425517,1.00000171061,1.0000011404,2.49923250615,4.69959829166,232.684550908,mut_283.jpg,mut_054.jpg,3
50,232.687362011,4.84671909362e-06,0.200001425517,1.00000199571,1.00000142551,1.46228018659,3.66255987139,236.349916465,ero_067.jpg,ero_111.jpg,2
